system:index,Presence,layer,path,.geo
000000000000000007fe,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21870705391056,46.411233420879604]}"
000000000000000007ff,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.20169112429066,46.44132789388931]}"
00000000000000000800,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.2754669512199,46.46277616995639]}"
00000000000000000801,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10246720764935,46.447704408395744]}"
00000000000000000802,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.25314023224527,45.91129684717147]}"
00000000000000000803,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.00988289247663,46.052324836188795]}"
00000000000000000804,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.54543876539971,45.734698609050795]}"
00000000000000000806,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.74064929131745,46.50899921147641]}"
00000000000000000807,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.2154563692426,45.60282515449619]}"
00000000000000000808,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.29732992368493,46.422974233953326]}"
00000000000000000809,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.42100755050329,46.46834558717214]}"
0000000000000000080a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.93941571852903,46.36097489290622]}"
0000000000000000080b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.22651048075409,45.68101995056942]}"
0000000000000000080c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.62708490568829,45.77728748321226]}"
0000000000000000080d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.38317653716588,46.32896300644353]}"
0000000000000000080e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.85790335127204,46.258732164851764]}"
0000000000000000080f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.62987630294775,46.24897119264576]}"
00000000000000000810,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.8853917115123,46.23374336254825]}"
00000000000000000811,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.8326940552627,46.32706788849581]}"
00000000000000000812,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.60104821463725,46.21402075858885]}"
00000000000000000813,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.24412838901625,46.25735430262624]}"
00000000000000000814,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.28351562862134,45.74618079426342]}"
00000000000000000815,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.03788158799121,45.91360666151715]}"
00000000000000000816,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.84208246073443,45.93810050360373]}"
00000000000000000817,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.55189108462406,46.504214596046054]}"
00000000000000000818,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21271402209476,45.89597537595183]}"
00000000000000000819,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.78018814035836,46.21892576974765]}"
0000000000000000081a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.49224614893315,45.60138486485592]}"
0000000000000000081b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.06717342281132,46.14918542927175]}"
0000000000000000081c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.08635647554324,45.74892760051234]}"
0000000000000000081d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.76842057267832,46.51985712254155]}"
0000000000000000081e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.57813289432359,46.02198957172221]}"
0000000000000000081f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.9590937314779,46.36774380830535]}"
00000000000000000820,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.48469243174864,45.70048838576876]}"
00000000000000000821,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.42013356669685,45.766621313492415]}"
00000000000000000822,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.78062067316054,46.11744108887227]}"
00000000000000000823,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.31495229104814,45.766411735742906]}"
00000000000000000824,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.38028703968325,46.204852846822966]}"
00000000000000000825,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.9125808483894,46.146902369532384]}"
00000000000000000826,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.79668435290928,46.05496908311349]}"
00000000000000000827,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.57664801367275,45.94879788703094]}"
00000000000000000828,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.34361539261972,46.1415559073693]}"
00000000000000000829,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.52715199197955,45.65048402655542]}"
0000000000000000082a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.87778202376829,46.36073856055038]}"
0000000000000000082b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.13459503073942,46.048770932649205]}"
0000000000000000082c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.81631331574657,46.1890542517906]}"
0000000000000000082d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.12189551093918,46.23610668610657]}"
0000000000000000082e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.39399431632152,46.350067931729484]}"
0000000000000000082f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.03050177574778,46.48191017257671]}"
00000000000000000830,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50902128709622,45.95292701460643]}"
00000000000000000831,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.37615791210779,46.51926852120249]}"
00000000000000000832,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.31406938903956,45.66657692225731]}"
00000000000000000833,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.73121383348835,45.95729693363882]}"
00000000000000000834,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.5023772265266,45.72745702894]}"
00000000000000000835,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.13910318190445,46.457888995201806]}"
00000000000000000836,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.85274663270005,46.36150106683051]}"
00000000000000000837,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.64404286699458,45.759861316295385]}"
00000000000000000838,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.66890235536754,46.346206350217194]}"
00000000000000000839,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.20604320691878,46.12518208830106]}"
0000000000000000083a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.53184296628774,45.889902080317036]}"
0000000000000000083b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.54693702335365,46.377937313313524]}"
0000000000000000083c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.57313870114372,46.420129327481234]}"
0000000000000000083d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.44189397983764,46.009307888326205]}"
0000000000000000083e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.16674069023372,45.69984627521706]}"
0000000000000000083f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18269981290399,46.111390088742745]}"
00000000000000000840,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.33504945949602,46.37209589093351]}"
00000000000000000841,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10847807586939,45.87182488464637]}"
00000000000000000842,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.60267578652173,46.40124057541884]}"
00000000000000000843,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.061055536166,46.405748726583866]}"
00000000000000000844,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.8643090817316,46.281816931005444]}"
00000000000000000845,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.78947398650587,46.15132579777741]}"
00000000000000000846,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.17523081863946,46.049488847918816]}"
00000000000000000847,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.88475605781589,46.50406298661024]}"
00000000000000000848,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.67453865909907,45.90628927668845]}"
00000000000000000849,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10739005521233,46.507500953522445]}"
0000000000000000084a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.06729827764082,45.68513124174069]}"
0000000000000000084b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.21964792423285,46.24086900603166]}"
0000000000000000084c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.58392080749097,45.91500236014688]}"
0000000000000000084d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.34839108984796,46.2506433555408]}"
0000000000000000084e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.29109610041223,46.48003289103321]}"
0000000000000000084f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.02138737319454,46.21868497829076]}"
00000000000000000850,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.35565050636293,45.75760055206129]}"
00000000000000000851,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.47898924150125,46.24934575713424]}"
00000000000000000852,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.43127686022939,46.50647536028016]}"
00000000000000000854,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.45798241643847,46.1341805542269]}"
00000000000000000855,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.63590054847096,45.97044236354438]}"
00000000000000000856,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.26930001446296,46.469687776589225]}"
00000000000000000857,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.9054641231081,46.213106642872894]}"
00000000000000000858,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.5324716995363,46.10041624105021]}"
00000000000000000859,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.41567892474441,45.60521969176189]}"
0000000000000000085a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.06258054872626,46.039897321552836]}"
0000000000000000085b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.88738692743742,45.90991006674384]}"
0000000000000000085c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.66019819011119,46.074821001003436]}"
0000000000000000085d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.37688028647841,46.41670919697323]}"
0000000000000000085e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.18561606499296,45.8878553529335]}"
0000000000000000085f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.05697545870208,45.86031594482742]}"
00000000000000000860,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.36199134806093,45.792577740724525]}"
00000000000000000861,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.65792850767498,46.39399453620698]}"
00000000000000000862,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.50124907396005,46.41178189030918]}"
00000000000000000863,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.34337906026386,46.046273836059264]}"
00000000000000000864,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.65744246566017,46.440502960194415]}"
00000000000000000865,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.44018614413417,46.30916905686728]}"
00000000000000000866,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.0913685051273,46.48018895957009]}"
00000000000000000867,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.12232358464034,45.84598885314271]}"
00000000000000000868,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.8752358770668,45.91979589377933]}"
00000000000000000869,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.41835884447757,46.01596532619901]}"
0000000000000000086a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.49296406420275,45.82163324318878]}"
0000000000000000086c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.60089214610035,46.303519375832565]}"
0000000000000000086d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.41411823937574,45.73017262148155]}"
0000000000000000086e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.62024464467233,46.504245809753435]}"
0000000000000000086f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.61926364244056,46.32639902333779]}"
00000000000000000870,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.87523141796575,46.41804246818821]}"
00000000000000000871,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.92768382365743,45.7750713099887]}"
00000000000000000872,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4756449157112,45.73736961058181]}"
00000000000000000873,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.52739278343645,46.51096121593993]}"
00000000000000000874,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10454514874024,46.058567577663624]}"
00000000000000000875,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.22892731352508,46.49273686993449]}"
00000000000000000876,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.92736722748263,46.40514674794166]}"
00000000000000000877,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.59426592193498,45.814779604869635]}"
00000000000000000878,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.4255647517799,46.24681298773589]}"
00000000000000000879,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.25195411136505,45.74769242952053]}"
0000000000000000087a,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.10883034485262,46.12752757545516]}"
0000000000000000087b,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.05255648955813,46.063735675784564]}"
0000000000000000087c,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.25823698474937,45.98041291349988]}"
0000000000000000087d,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.28896465010867,46.09973845769009]}"
0000000000000000087e,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.3882108622552,45.61828931694953]}"
0000000000000000087f,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.91436002970973,45.85154935215635]}"
00000000000000000880,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.44646455841745,46.1306177324852]}"
00000000000000000881,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-121.91382939668438,46.457768599473376]}"
00000000000000000882,0,westGP_points_random,/Volumes/Meddens/ArcGIS Projects/Rocky Habitat/Cascades (Main)/westGP_points_random.shp,"{""type"":""Point"",""coordinates"":[-122.67090895084156,46.380425491701345]}"
